event_id,trade_id,version,counterparty_id,instrument_id,trade_date,maturity_date,quantity,price,currency,side,source_system,event_ts
42ee0e2e-dc43-4e58-ae6c-971886a6ccf8,TRD-E2FAF8479884,1,CP_FUND_A,AAPL,2026-08-12,2027-05-07,1022,1975.8326,GBP,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.112000+00:00
752d9787-0a32-4412-97c1-26398ab219a4,TRD-BD2F65DB4DBA,1,CP_BANK_A,AAPL,2026-08-12,2027-06-19,5312,484.4019,EUR,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.113000+00:00
97796cd4-e014-4466-9ff1-e55eaec00cda,TRD-FA2E1B8D0123,1,CP_FUND_A,EURUSD,2026-08-12,2027-01-26,1881,2464.3329,USD,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.114000+00:00
aae0a73d-2623-4ef5-b513-8133d6ff64ae,TRD-52486FC228A3,1,CP_BANK_A,EURUSD,2026-08-12,2026-10-30,5652,1519.7504,JPY,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.115000+00:00
3ef39679-dead-45f5-84d3-434dfa1d485c,TRD-1F719C74C5F6,1,CP_BANK_B,USDJPY,2026-08-12,2026-09-30,3105,1436.8529,EUR,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.116000+00:00
b1d19e15-6761-4791-b2e7-86eee4fe15c3,TRD-71CF27A68CA5,1,CP_BANK_A,EURUSD,2026-08-12,2026-10-07,9101,194.5048,USD,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.117000+00:00
25d7cae6-82ff-42b6-992d-947a624a74dc,TRD-3C1E5C8822A2,0,CP_CORP_A,EURUSD,2026-08-12,2027-07-30,3884,1672.0699,EUR,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.118000+00:00
ef22ea2d-6479-4af8-b436-5b8134e03f30,TRD-4FD618B6B4BF,1,CP_BANK_A,GBPUSD,2026-08-12,2026-12-20,1830,1909.6337,GBP,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.119000+00:00
0f44abc6-71eb-4965-aad8-575cc18f80bc,TRD-109A8984B5D4,1,CP_FUND_A,AAPL,2026-08-12,2026-07-16,5284,2405.2203,JPY,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.120000+00:00
460f8338-2860-4682-85f4-17d1868e17be,TRD-48D9DBF8656B,1,CP_BANK_A,USDJPY,2026-08-12,2027-03-01,4177,2336.2236,JPY,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.121000+00:00
65d1610f-32b8-4797-a5e2-d2877f5a0d4e,TRD-D71E6EE3344C,1,CP_FUND_A,US10Y,2026-08-12,2026-08-20,8808,577.0631,GBP,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.122000+00:00
be7275c8-3003-4e6e-b9f1-0d2e98ee5dfc,TRD-F145BF5F5855,1,CP_BANK_B,MSFT,2026-08-12,2026-09-26,1027,2491.3824,EUR,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.123000+00:00
55707d72-276a-4cec-a730-3829ef41f71f,TRD-FB6810B95785,1,CP_BANK_B,MSFT,2026-08-12,2026-09-14,7983,592.5576,EUR,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.124000+00:00
7ed1343b-a7d6-4b94-86e6-3a81565ad72d,TRD-AF57F2740A2F,1,CP_BANK_A,USDJPY,2026-08-12,2027-05-30,6282,312.9871,USD,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.125000+00:00
00185266-0264-4782-8b7c-bc09b5dad526,TRD-7FADBC5E97D3,1,CP_FUND_A,USDJPY,2026-08-12,2026-11-01,1450,186.2309,USD,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.126000+00:00
37ff2a16-239e-4e22-b8e0-3f5aa9db1720,TRD-F29CF116656C,1,CP_CORP_A,USDJPY,2026-08-12,2027-03-31,2210,43.2434,USD,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.127000+00:00
fb111ea3-356c-4eb4-8410-056520d08758,TRD-ACB7D1A98CF4,1,CP_BANK_B,MSFT,2026-08-12,2027-03-08,2363,919.2832,USD,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.128000+00:00
274fd8d1-d492-4ddf-9d09-ee846e7edc80,TRD-9F3822F325C9,1,CP_CORP_A,MSFT,2026-08-12,2027-06-28,9906,204.4986,JPY,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.129000+00:00
a688b751-b33d-413b-b70f-06954705812d,TRD-B8A9C20F555A,1,CP_CORP_A,MSFT,2026-08-12,2026-10-17,8488,1349.3061,USD,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.130000+00:00
52c565d9-f273-407f-b987-716e3fe7823f,TRD-A12CEC46BDDB,1,CP_CORP_A,MSFT,2026-08-12,2026-10-09,2283,1218.2077,EUR,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.131000+00:00
8786bfba-fc7f-4426-a7f9-6b951cc79261,TRD-A90E58A84CD4,1,CP_BANK_A,GBPUSD,2026-08-12,2027-06-10,6837,1140.0361,GBP,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.132000+00:00
147baef2-a3b4-4735-af14-3fcbe9327b68,TRD-04AEC99E35A5,1,CP_BANK_B,USDJPY,2026-08-12,2026-12-27,4649,2141.6176,USD,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.133000+00:00
3a2b575b-51d8-41a7-81bb-5fee033ac316,TRD-BE9A49A785CB,1,CP_BANK_A,AAPL,2026-08-12,2027-04-30,3912,982.8651,USD,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.134000+00:00
00411878-2933-4e19-86d6-b394caa1913c,TRD-20EAD69A8111,1,CP_BANK_A,USDJPY,2026-08-12,2026-09-25,8885,1098.5725,EUR,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.135000+00:00
925ef872-2e83-443a-ac13-a9f4b42479a2,TRD-0956BAAF5F77,1,CP_CORP_A,AAPL,2026-08-12,2027-05-24,8846,1534.7925,USD,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.136000+00:00
a410c4fb-30e9-4d58-bf9b-27836be44e2c,TRD-C895DBF92B9A,1,CP_FUND_A,US10Y,2026-08-12,2027-02-16,5996,1535.8423,GBP,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.137000+00:00
d25c4328-2a54-4cb9-9c68-27ef7182aa1b,TRD-7155E644F183,1,CP_CORP_A,US10Y,2026-08-12,2027-03-18,9487,677.9393,EUR,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.138000+00:00
ac372ecf-45bc-40e4-af17-78aba4c63da0,TRD-2CFC0D75A1CF,1,CP_BANK_A,MSFT,2026-08-12,2026-10-13,3119,27.6784,USD,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.139000+00:00
0c92ef40-7ccc-4ae9-ba1d-d32be58dda39,TRD-598B0FB5C3AC,1,CP_FUND_A,US10Y,2026-08-12,2027-04-15,1337,1837.5898,EUR,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.140000+00:00
7e7b705d-da05-4c88-8ee1-3efbc302df57,TRD-9C8DC7EA157E,1,CP_CORP_A,MSFT,2026-08-12,2027-05-27,9785,1614.064,JPY,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.141000+00:00
cfa4c68b-c5f2-4518-86bd-239649e3bbca,TRD-FDD5CA352A5A,1,CP_FUND_A,EURUSD,2026-08-12,2027-05-21,663,1143.7203,USD,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.142000+00:00
5ca7a9dc-89fd-4718-9923-514f7a28b477,TRD-EC4312BCE4A7,1,CP_FUND_A,US10Y,2026-08-12,2026-10-03,8055,39.3114,EUR,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.143000+00:00
0e6dff4a-1396-4b41-9f0b-3097ac488517,TRD-FC4AFEDFF8B6,1,CP_FUND_A,GBPUSD,2026-08-12,2027-04-24,7355,271.4245,JPY,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.144000+00:00
d0ac6883-1ba2-4d40-a775-82a9801aaffd,TRD-BFFB436806FD,1,CP_CORP_A,USDJPY,2026-08-12,2026-09-23,7575,852.5742,JPY,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.145000+00:00
3f236985-f05c-41d3-84ed-95e4898fcc66,TRD-B391A7436902,1,CP_BANK_A,US10Y,2026-08-12,2026-08-22,1293,1349.561,GBP,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.146000+00:00
77b643e7-943d-4615-a6bf-9ea0bba1652d,TRD-526CBDF5E080,1,CP_BANK_A,GBPUSD,2026-08-12,2027-08-03,7197,2388.1761,GBP,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.147000+00:00
face68d3-a497-4a47-9fed-afeed03c7284,TRD-810A8909C207,1,CP_BANK_B,EURUSD,2026-08-12,2026-10-06,6205,1336.1192,JPY,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.148000+00:00
1a6fe0a7-c4dc-450c-af7b-64fefd6838d8,TRD-51EB7C3AF6C7,1,CP_BANK_A,GBPUSD,2026-08-12,2027-03-23,5484,2244.9249,JPY,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.149000+00:00
125ab271-4507-4821-abc0-b9cc242f1fd6,TRD-5CC282FD45C1,1,CP_FUND_A,GBPUSD,2026-08-12,2026-09-13,496,1078.4794,EUR,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.150000+00:00
87389ae9-a77d-4a4f-a851-85d3bb5b387e,TRD-B9AC8550E2F2,1,CP_BANK_B,GBPUSD,2026-08-12,2027-05-27,7343,843.4792,JPY,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.151000+00:00
32d23a92-8073-4c9f-b934-752b3a44549e,TRD-0B00BD998869,1,CP_CORP_A,EURUSD,2026-08-12,2027-04-06,8279,213.2459,GBP,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.152000+00:00
9733913a-60cc-4b88-bd88-bf5b86331c8c,TRD-3C42BF8F85CA,1,CP_FUND_A,EURUSD,2026-08-12,2026-10-07,1526,509.8699,EUR,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.153000+00:00
427d4db4-193b-462b-9fb3-a5b97d8b5116,TRD-5B6F7871B8E8,1,CP_FUND_A,AAPL,2026-08-12,2026-11-02,7270,312.1126,EUR,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.154000+00:00
cab475b6-308d-4abf-aa67-69361414462a,TRD-B042E3C52CB8,1,CP_FUND_A,USDJPY,2026-08-12,2026-12-19,7918,840.6449,EUR,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.155000+00:00
e517f35c-003b-4522-bb80-4748c13987a8,TRD-8F6567BC7EEB,1,CP_CORP_A,AAPL,2026-08-12,2026-11-09,2672,337.3944,GBP,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.156000+00:00
871d4fef-85f8-4839-863c-73feb2aa7d7f,TRD-9D424A67E6CE,1,CP_FUND_A,US10Y,2026-08-12,2026-11-20,2438,243.9678,USD,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.157000+00:00
385879d8-a625-4d8c-a569-b8c2679e997f,TRD-24432EBC078B,1,CP_BANK_A,US10Y,2026-08-12,2027-01-04,5838,1630.3076,JPY,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.158000+00:00
73e27c13-e8c5-4480-9052-4483d94d120c,TRD-E0C7D6D34099,1,CP_CORP_A,EURUSD,2026-08-12,2027-06-25,4668,1305.0193,JPY,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.159000+00:00
a173726b-5ba3-4906-9677-03efaeeb5400,TRD-7403647F7444,1,CP_BANK_A,USDJPY,2026-08-12,2027-04-28,4866,1810.4401,EUR,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.160000+00:00
d7d9ce73-9d5f-4c7f-ad18-80aabff543a6,TRD-163D830262D7,1,CP_BANK_B,MSFT,2026-08-12,2027-05-19,9196,1162.6701,USD,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.161000+00:00
ffe34594-4961-45c8-a2fd-84ab3c848f3d,TRD-657E396A8500,1,CP_FUND_A,MSFT,2026-08-12,2027-06-26,6582,674.4466,USD,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.162000+00:00
c30bc5ba-7c1c-4137-8463-2064fb3d6c4b,TRD-84291CB5EF41,1,CP_BANK_B,AAPL,2026-08-12,2027-04-14,6962,2314.9551,JPY,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.163000+00:00
082e8402-884c-44ae-a2d6-425e29d635a9,TRD-3B5BCC233516,1,CP_BANK_A,EURUSD,2026-08-12,2027-05-02,8632,185.8249,USD,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.164000+00:00
28fb6695-4c66-4c63-ba51-9221173911b5,TRD-8149D6C539BF,0,CP_BANK_A,MSFT,2026-08-12,2027-05-31,8330,2285.6722,USD,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.165000+00:00
3ffef021-ce66-4f54-a02a-a949547d87cd,TRD-2CFC0D75A1CF,1,CP_FUND_A,USDJPY,2026-08-12,2027-02-02,4982,226.5153,GBP,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.166000+00:00
bd31755e-c6e5-4d4b-8d86-120def99fd44,TRD-FDABAF714B1E,1,CP_FUND_A,MSFT,2026-08-12,2026-10-04,6205,906.255,JPY,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.167000+00:00
f7c14ff4-8501-4f99-baea-87af64c48fc4,TRD-873C3C477A86,1,CP_BANK_B,GBPUSD,2026-08-12,2026-11-26,9078,541.4497,GBP,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.168000+00:00
9da322a2-2fcb-424f-af5a-e64d7735176f,TRD-EDCAC31FE2F4,1,CP_BANK_B,USDJPY,2026-08-12,2026-10-11,8952,2343.8421,EUR,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.169000+00:00
f661fa9a-7548-4e77-8980-7b5c8d8ba6b8,TRD-A7FACBC7C963,1,CP_CORP_A,EURUSD,2026-08-12,2027-06-14,5299,2026.802,JPY,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.170000+00:00
14a5d5a1-b8fe-45d6-af15-30c55d9d1791,TRD-92EAF0B36448,1,CP_FUND_A,US10Y,2026-08-12,2027-03-15,4303,116.5048,GBP,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.171000+00:00
6eb405ef-1234-4b48-872e-00c4a1e6939a,TRD-F84C9E9623C9,1,CP_CORP_A,US10Y,2026-08-12,2027-05-13,5071,2473.5549,JPY,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.172000+00:00
d92974f1-67db-44c6-9ebb-388c0a8a7dab,TRD-B2792FFFA858,1,CP_CORP_A,AAPL,2026-08-12,2026-11-14,1112,2382.1197,JPY,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.173000+00:00
2cbaa142-da03-45c9-bc13-2bc8e75066b9,TRD-39D05B3FF91F,1,CP_CORP_A,US10Y,2026-08-12,2027-05-03,9868,2001.7564,GBP,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.174000+00:00
b0dd0e99-3ddd-44b9-a08a-a559cb784abc,TRD-D77593F4C39B,1,CP_CORP_A,EURUSD,2026-08-12,2026-10-09,4834,112.2909,EUR,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.175000+00:00
be24bc26-cf20-4258-bbda-f88cdc9eec7f,TRD-CBCF3640221B,1,CP_BANK_B,AAPL,2026-08-12,2027-06-23,735,1759.6871,GBP,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.176000+00:00
96335819-1614-4047-84ff-b814413f8913,TRD-9275B79276FC,1,CP_FUND_A,AAPL,2026-08-12,2027-07-29,1205,574.1588,EUR,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.177000+00:00
bc06d707-84e7-4e2f-a95a-6d4ac7d466c2,TRD-DAB381D9058B,1,CP_BANK_A,EURUSD,2026-08-12,2027-06-15,565,1055.5364,GBP,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.178000+00:00
c732179d-79a0-4ed2-8ce2-6c43a692bac9,TRD-CBACE76DE7DA,1,CP_FUND_A,GBPUSD,2026-08-12,2027-03-04,4205,1756.5699,EUR,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.179000+00:00
e25583bc-0fd6-499a-90f0-f5e08e90a72a,TRD-B13B3BEAE3DF,1,CP_BANK_A,USDJPY,2026-08-12,2027-01-07,9059,2341.0743,USD,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.180000+00:00
a0c07267-c606-4e14-aa9f-1f8e4ce24ce5,TRD-26313E919E2E,1,CP_CORP_A,US10Y,2026-08-12,2026-08-28,563,456.4163,GBP,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.181000+00:00
4262b764-1bc9-40d9-ba9b-0f86c9a51cf7,TRD-DBA4465D7512,1,CP_CORP_A,MSFT,2026-08-12,2027-05-21,258,678.1699,JPY,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.182000+00:00
1cf47e5c-5219-441e-8069-f9119ab8bf94,TRD-06187BB5A423,1,CP_BANK_A,GBPUSD,2026-08-12,2026-11-29,6820,1548.9478,USD,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.183000+00:00
7f10bb57-1c69-4804-a512-5a93f53bb732,TRD-BD21EB8ECEE5,1,CP_FUND_A,GBPUSD,2026-08-12,2027-06-20,7026,2185.4989,GBP,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.184000+00:00
212ba932-16a0-4a21-b708-4da02f4c48fd,TRD-A5961D4D3CDF,1,CP_BANK_A,GBPUSD,2026-08-12,2026-11-21,5699,838.1679,JPY,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.185000+00:00
874ca496-9ae8-40aa-b7cb-286f04ec2004,TRD-4BA2D2795384,1,CP_BANK_A,USDJPY,2026-08-12,2026-12-27,1252,1697.7626,GBP,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.186000+00:00
1f1b2dde-c69e-4f23-a02a-3b3c345c2443,TRD-30EBFAE401DE,1,CP_BANK_B,GBPUSD,2026-08-12,2027-01-28,175,1835.4808,USD,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.187000+00:00
71bfc14f-1f3b-4f67-b3d8-5b8ad1087db4,TRD-2CF870F01B6E,1,CP_FUND_A,AAPL,2026-08-12,2026-10-29,3334,1036.5069,JPY,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.188000+00:00
bb4ace9b-cfe1-4c59-b221-753e5b4f53b0,TRD-64212CC8A2E3,1,CP_BANK_A,MSFT,2026-08-12,2027-04-16,689,2437.7938,GBP,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.189000+00:00
7fe18357-56fb-406d-919d-e02c226ff896,TRD-F709B3B6B51E,1,CP_FUND_A,GBPUSD,2026-08-12,2027-02-14,2852,2447.0599,GBP,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.190000+00:00
3da0ecd6-7189-4fcc-a4b1-5cf6311e8fc5,TRD-CE1F38ED5632,1,CP_BANK_B,US10Y,2026-08-12,2026-11-29,9907,939.4583,USD,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.191000+00:00
5fa23110-d1c2-4819-904f-9d124645aca3,TRD-6E2F4C6D5655,1,CP_BANK_A,USDJPY,2026-08-12,2026-08-18,5650,1648.7608,GBP,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.192000+00:00
cf079591-325b-46ff-870c-50a48a761105,TRD-25751E160474,1,CP_BANK_A,USDJPY,2026-08-12,2026-09-05,8047,684.5541,GBP,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.193000+00:00
63cacfb0-9acc-46bf-a7fd-87225564388f,TRD-8AFE2C9CE26A,1,CP_FUND_A,MSFT,2026-08-12,2027-08-10,6437,249.5536,JPY,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.194000+00:00
80cbc7b4-891f-445b-adac-997551d5a887,TRD-16DEA02BD0CB,1,CP_CORP_A,EURUSD,2026-08-12,2026-12-10,2016,2404.4431,USD,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.195000+00:00
1c05beb0-3886-446a-881a-777f112ff338,TRD-4A8411C0CDBE,1,CP_BANK_A,US10Y,2026-08-12,2026-09-05,6817,2077.1683,JPY,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.196000+00:00
53366c19-7584-4457-adc7-3edc417a870a,TRD-3941C45FBB6C,1,CP_BANK_B,MSFT,2026-08-12,2026-10-28,4581,2222.6879,USD,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.197000+00:00
7734e453-42e3-4819-97c5-96b6f0b972d2,TRD-2D21EDFEB18F,1,CP_BANK_A,US10Y,2026-08-12,2026-10-26,5840,2164.374,JPY,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.198000+00:00
8f43de83-cc87-4021-bb08-ac059cc1919b,TRD-C6C4830E79D8,1,CP_FUND_A,USDJPY,2026-08-12,2027-03-21,4185,643.3659,EUR,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.199000+00:00
177b8dc4-2737-41f9-a5d4-4a5b2c660193,TRD-6459C10EAE60,1,CP_FUND_A,EURUSD,2026-08-12,2027-06-21,6131,2080.5012,EUR,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.200000+00:00
acf14fba-f070-43ce-88de-5e6eacd5698a,TRD-26CB5A6E9D43,1,CP_CORP_A,GBPUSD,2026-08-12,2026-10-12,6400,1520.3073,JPY,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.201000+00:00
d470e9cd-442d-456f-bd67-07a195d501b9,TRD-0828BDCB40A4,1,CP_FUND_A,AAPL,2026-08-12,2027-04-13,4105,233.3425,JPY,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.202000+00:00
0e28d351-e2f9-4c7a-aff7-25e951479f0f,TRD-275A513A46BB,1,CP_BANK_B,US10Y,2026-08-12,2026-11-15,394,641.5897,GBP,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.203000+00:00
e695af3a-c52f-492d-969d-cf5ca58bd39d,TRD-AA9293A25CED,1,CP_FUND_A,USDJPY,2026-08-12,2026-12-17,8028,587.7389,USD,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.204000+00:00
178d5f9d-f85b-4240-a628-4e52018e888a,TRD-4513309B728B,1,CP_BANK_A,USDJPY,2026-08-12,2026-07-24,9103,2252.6784,GBP,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.205000+00:00
d1eb107e-d0cc-41e4-873c-ec756069820d,TRD-9A5CD89A84E2,1,CP_CORP_A,AAPL,2026-08-12,2027-05-12,130,2476.0999,USD,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.206000+00:00
8a89ead6-ae22-455f-9db3-e8e85410cc8e,TRD-03B7EF163790,1,CP_FUND_A,AAPL,2026-08-12,2026-09-29,3082,1284.4399,JPY,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.207000+00:00
687bc5fe-faef-4128-ab43-8ed20d510c14,TRD-50B970E4A6D7,1,CP_BANK_A,USDJPY,2026-08-12,2026-10-11,7785,2439.1502,JPY,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.208000+00:00
5fe34a9c-a004-44af-88bf-2c1ab7d4382b,TRD-20DC0D5F4764,1,CP_BANK_A,GBPUSD,2026-08-12,2027-02-28,8043,1903.8008,EUR,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.209000+00:00
6d69c39f-a9b8-4351-abea-ecce243967e3,TRD-42CC77D39D43,1,CP_BANK_A,EURUSD,2026-08-12,2026-12-29,6758,427.945,JPY,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.210000+00:00
93db74c0-49bb-4c35-b128-72499a854b96,TRD-C92FB9C5D178,1,CP_BANK_A,GBPUSD,2026-08-12,2026-11-26,9392,741.4068,EUR,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.211000+00:00
6ab24701-576a-4da6-aefa-44441b7876ce,TRD-6106EDD2B7F0,1,CP_FUND_A,USDJPY,2026-08-12,2027-06-10,7906,1338.3976,USD,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.212000+00:00
1a1112a2-7b4d-48c6-bceb-0829c0c68a91,TRD-6751AE0C3585,1,CP_FUND_A,MSFT,2026-08-12,2026-08-20,7096,2422.8477,USD,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.213000+00:00
efca58a8-5e14-4e09-ac44-54f3550a7e30,TRD-D3B4F5AB9E04,1,CP_BANK_B,MSFT,2026-08-12,2026-09-10,4175,1761.9765,GBP,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.214000+00:00
14c6ea37-55d3-476a-a6b1-da499228a5bb,TRD-05EBDD9FF332,1,CP_CORP_A,US10Y,2026-08-12,2026-12-10,7460,2459.3096,USD,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.215000+00:00
7d87564d-ce93-4d34-9215-38829bae0a92,TRD-BD21EB8ECEE5,0,CP_BANK_B,AAPL,2026-08-12,2027-03-01,1029,1622.6656,JPY,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.216000+00:00
fd0454c9-7d1f-4a45-9372-c1321283df70,TRD-49CEFAD15FAD,1,CP_BANK_B,AAPL,2026-08-12,2026-09-01,5628,626.3154,EUR,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.217000+00:00
02b96c70-0bf5-458d-be46-e9193113a286,TRD-19CDAA4344CA,1,CP_CORP_A,AAPL,2026-08-12,2026-10-20,587,1452.5866,GBP,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.218000+00:00
340409ed-5642-47a5-ab91-ac603ad74575,TRD-4D6C1567423C,1,CP_BANK_A,USDJPY,2026-08-12,2026-11-05,1303,745.4387,EUR,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.219000+00:00
ceb7700c-ec35-4b4f-a2c5-5ed554d569e3,TRD-966A69E4BB29,1,CP_BANK_A,GBPUSD,2026-08-12,2026-08-31,3032,1485.2747,JPY,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.220000+00:00
3217160b-8ac7-4c6c-81b5-934440bc9839,TRD-95905DD1677B,1,CP_CORP_A,US10Y,2026-08-12,2027-07-27,8393,1309.2202,EUR,BUY,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.221000+00:00
72f0b1dc-4e3f-4b93-a87c-668146e05b8c,TRD-7CCB5E98A028,1,CP_BANK_A,USDJPY,2026-08-12,2027-08-07,7214,1915.6268,USD,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.222000+00:00
4516f1f7-3372-49b0-9270-7a9fca79df7f,TRD-2EFFB0CE0371,1,CP_BANK_B,USDJPY,2026-08-12,2027-03-11,226,1898.8247,USD,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.223000+00:00
b84d1528-5d0e-4e67-91cd-cb347344170f,TRD-0319F6555265,1,CP_BANK_B,MSFT,2026-08-12,2026-12-23,7813,1242.9101,JPY,SELL,MOCK_TRADING_ENGINE,2026-08-12T10:49:11.224000+00:00
